현재 크롤링 페이지,title,작성시간,조회수,추천수,비추천수,링크,본문,댓글
25,해외주식 비대면계좌개설 미래에셋대우 혜택 공유,2021-02-10 10:55:16,조회 수 114,0,0,https://stocker.kr/stock_discuss/93551/page/25,"["""", ""요즘 코로나때문에 집에 있는 시간이 많아지면서"", """", ""저같은 경우는 국내주식, 해외주식에 더 집중하게 되는것 같은데"", """", ""다들 어떠신가요?ㅎㅎㅎ..."", """", ""전 요즘 해외주식에 빠져서 살고 있습니다 ㅎㅎ"", """", """", """", ""요즘에 해외주식에 대한 관심도 높아지면서 증권사 고민하는 분들이 많던데"", """", ""나름 제 경험을 바탕으로 해외주식쪽에서 제법 알아주는"", """", ""미래에셋대우 혜택좀 알려드리려고 해요 ㅎㅎ"", """", """", """", ""일단 주식할 때 가장 중요한게 수수료 부분이잖아요"", """", ""미래에셋대우가 0.07%로 업계에서 가장 저렴하답니다"", """", """", """", ""그리고 미국시장 시세를 보려면 15분의 딜레이가 발생하게 되며,"", """", ""타사의 경우 월 1500원~5000원 까지 금액을 내야 실시간으로 시세를 볼 수 있는데요."", """", ""미래에셋대우는 전 고객 대상으로 실시간 시세를 무료로 제공해 왔다는 점에서"", """", ""해외주식쪽으로 확실히 밀어주고 있다는 느낌을 받았네요 ㅎㅎ"", """", """", """", ""또 제가 중요하게 생각했던건 어플의 편리성이였는데"", """", ""테마검색 기능이 정말 편하고 좋았고 종목명으로 검색하면 ETF까지 확인할수 있는게 최고더라구요 ㅎㅎ"", """", ""그리고 무엇보다도 통합증거금 서비스가 있어서"", """", ""국내 뿐 아니라 미국, 홍콩, 중국, 일본, 캐나다 등 외국 주식을 자동환전을 통해 바로바로 편하게 매매 할수 있다는 게 너무 좋았습니다!"", """", """", """", ""계좌만 개설해도, 거래 한번만 해도 50달러를 받을 수 있으니"", """", ""이왕이면 다홍치마 라고 혜택 받고 어서어서 시작하시길,,ㅎㅎ""]",[]
25,"이재명+정세균 겹장 초대박주, 자회사들 실적 대박입니다",2021-02-10 08:54:27,조회 수 92,0,0,https://stocker.kr/stock_discuss/93380/page/25,"[""이재명+정세균 겹장 초대박주, 자회사들 실적 대박입니다"", """", """", """", """"]",[]
25,주린을 위한 주식투자 법칙 BEST 8,2021-02-04 16:01:09,조회 수 386,1,0,https://stocker.kr/stock_discuss/84215/page/25,"[""https://m.post.naver.com/viewer/postView.nhn?volumeNo=30501903&memberNo=22447468"", """", """", """", ""주식 초보자분들이 보시기에 좋은 글이 있어 퍼왔습니다."", """", ""추가 드리자면 뇌동매매 하지 맙시다.^^""]",[]
26,동학개미 시초부터 1조 넘게 코스피 매수중,2021-02-04 10:28:22,조회 수 72,0,0,https://stocker.kr/stock_discuss/83773/page/26,"[""와~ 우리의 동학개미 군단"", """", ""코스피 1조 1천억 넘게, 코스닥 2천억 가량 매수중"", """", ""힘들내라 개미군단들아~"", """", ""공매도 연장됐다"", """", """"]",[]
26,공매도 영원히 없어지면 좋겠다,2021-02-04 01:02:07,조회 수 61,1,0,https://stocker.kr/stock_discuss/83609/page/26,"[""개미들에게 절대적으로 불리한 공매도"", """", ""불법공매도도 판을 치고 개미들이 절대 이길 수 없는 주식 시장"", """", ""다들 잘 알텐데 계속 묵인만 하네요....."", """", ""한차례 더 연장되긴 했지만 여전히 D 데이의 공포가 다가오고 있다.""]",[]
26,"현대비앤지스틸우 계속되는 상한가, 반도체 업체 관심 집중, 신라에스지 등 품절주에도 관심 쏠려",2021-01-30 15:50:57,조회 수 627,0,0,https://stocker.kr/stock_discuss/80475/page/26,"[""https://han.gl/4AQbr"", """", """", """"]",[]
26,월요일 대응장,2021-01-30 12:30:13,조회 수 195,0,0,https://stocker.kr/stock_discuss/80437/page/26,"[""갭하락 시작 후 개미가 받으면 하락 예상"", ""외인 기관이 받으면 해볼만 할 듯 합니다"", ""오전장 조용히 지켜봐야할 듯""]",[]
26,이런 패턴 좋아요^^,2021-01-27 15:04:35,조회 수 206,0,0,https://stocker.kr/stock_discuss/79235/page/26,"[""https://m.blog.naver.com/happysun1203/222197791684"", """", """", ""신고가 돌파나올 그림이죠""]",[]
26,용돈으로 주식투자했다가 8개월 만에 750만 원 벌었다는 초등생의 정체,2021-01-27 12:39:48,조회 수 341,0,0,https://stocker.kr/stock_discuss/79197/page/26,"[""https://dailyfeed.kr/6da6ca5/161171872376"", """", """", """", ""초등학생 주식투자 수익률이 좋네요""]",[]
26,1월 넷째주 증시일정 (삼성전자 주주환원책 목요일!),2021-01-24 19:00:51,조회 수 207,2,0,https://stocker.kr/stock_discuss/78888/page/26,"["""", ""출처 : 1월 넷째 주 (01.25 ~ 01.29) 증시일정"", ""https://jusikdaemawang.tistory.com/m/28"", """", ""1월 25일 월요일"", """", """", """", ""대형 화물차 수소충전소 구축사업 2개소 선정"", ""(수소 충전소 관련주 - 이엠코리아, 제이엔케이히터, 효성중공업, 현대차)"", """", """", ""국가 공간정보 통합-활용체계 구축으로\n디지털 뉴딜 초석 마련 (보도)"", """", """", ""대림산업, 인적-물적분할 완료일"", ""(DL, DL이앤씨 재상장 예정일)"", """", """", ""철강제품 新수요 시장 선점 위한"", ""혁신성장 생태계 조성 본격화 (보도)"", ""(철강 관련주 - 현대제철, 포스코, 동국제강, 세아베스틸)"", """", """", ""실적 발표 - LG이노텍, 에스티팜, 동서"", """", """", """", ""1월 26일 화요일"", """", """", """", ""미래를 선도할 친환경 전기-수소차와 자율주행차 분야"", ""2021년도 R&D 본격 지원 시작! (보도)"", """", ""(전기차 관련주 - 현대차, 에코프로비엠, 일진머티리얼즈, 피앤이솔루션, 등)"", ""(수소차 관련주 - 현대차, 성우하이텍, 두산퓨얼셀, 일진다이아, 동아화성, 등)"", ""(자율주행 관련주 - 텔레칩스, 켐트로닉스, 모트렉스, 라닉스, 모바일어플라이언스, 등)"", """", """", ""과기부 장관, 5G 전략위원회"", ""(5G 관련주 - 이노와이어리스, 케이엠더블유, 에이스테크, Rfhic, 서진시스템)"", """", """", ""기재부 총리, 소재-부품-장비 경쟁력 강화 위원회"", ""(반도체 소부장 관련주)"", """", """", ""1월 신작 게임 기대작 '그랑사가' 발표"", ""(관련주 - 카카오게임즈, 넷마블)"", """", """", ""대한항공 유상증자일"", ""(채무상환 및 증권 취득 목적)"", """", """", ""실적 발표 - 현대차, 삼성바이오로직스,"", ""마이크로소프트(美)"", """", """", """", ""1월 27일 수요일"", """", """", """", ""文 대통령, 세계 경제포럼 '한국 특별회의' 기조연설"", ""(한국판 뉴딜 - 그린 뉴딜, 디지털 뉴딜 관련주 주목)"", """", """", ""트리온, 코로나 19 치료제"", ""렉키로나주 중앙 약심 개최일"", ""(관련주 - 셀트리온, 셀트리온제약, 셀트리온헬스케어)"", """", ""과기부 1 차관,"", ""우주 로켓 개발 스타트업 현장방문"", ""(이노스페이스 성능시험장 방문 - 한미글로벌 협약 체결 이력보유)"", """", """", ""스마트 그린 산단 사업단 개소식"", ""(관련주 - 시스웍, 에스엠코어, 휴림로봇, 신성이엔지, 티로보틱스)"", """", """", ""선진뷰티사이언스 코스닥 신규상장"", ""(화장품 원료 및 화장품 제조 및 판매업)"", """", """", ""실적 발표 - LG화학, LG디스플레이, LG생활건강,"", ""삼성전기, 삼성물산, 기아차, 현대오토에버,"", ""Apple, facebook, Tesla"", """", """", """", ""1월 28일 목요일"", """", """", """", ""그린리모델링 지역거점 플랫폼 선도기관(공주대)\n업무협약 체결"", ""(태양광 관련주 - 신성이엔지, 한화솔루션, OCI, 현대에너지솔루션)"", """", """", ""삼성전자, 주주환원정책 발표 (배당금 결정)"", """", """", ""앤씨소프트, K팝 플랫폼"", ""'유니버스' 28일 글로벌 출시"", """", """", ""스틸 - AI가 제조업의 미래를 앞당긴다,"", ""'철강 디지털 전환 연대' 출범 (보도)"", ""(철강 관련주 - 현대제철, 포스코, 동국제강, 세아베스틸)"", ""(AI 관련주 - 로보스타, 유진로봇, 휴림로봇, 로보로보, 에이디칩스, 오픈베이스)"", """", """", ""해저 에너지 자원 탐사 시대 열린다 (보도)"", ""(관련주 - KT서브마린, LS, LS Electric, 가온전선, 한국선재)"", """", """", ""실적 발표 - 삼성전자, 삼성sdi, 삼성에스디에스, NAVER,"", ""현대모비스, 현대제철, POSCO, 포스코인터내셔널, S-OIL, LS"", """", """", """", ""1월 29일 금요일"", """", """", """", ""삼성전자, 갤럭시 S21 글로벌 출시"", ""(카메라 - 삼성전기, 동운아나텍, 자화전자, 옵트론텍)"", ""(필름 - PI첨단소재)"", ""(OLED - 덕산네오룩스, 솔루스첨단소재)"", ""(스마트폰 센서 - 어보브반도체)"", """", """", ""한국판 뉴딜 자문단, 그린 뉴딜 분과 4차 회의"", ""(그린 뉴딜 - 탄소배출 관련주, 태양광-풍력 관련주)"", """", """", ""씨에스윈드 유상증자일 (구주주 배정)"", """", """", ""실적 발표 - SK하이닉스, SK이노베이션, LG전자""]",[]
26,인터파크,2021-01-23 19:06:41,조회 수 129,0,0,https://stocker.kr/stock_discuss/78850/page/26,"[""인터파크 6주 들고있는데 월요일날 추가매수 가치 있을까요? 그리고 인터파크 더 오를수 있으려나요?""]",[]
26,슈퍼매미 아시는분?,2021-01-22 09:12:37,조회 수 135,0,0,https://stocker.kr/stock_discuss/78717/page/26,"[""이분 주식 공부하기에 퀄리티 있는 분석 영상 올려주네요"", """", ""꽤나 도음 많이 되니 한번 봐보세요"", """", ""https://youtu.be/qbJOAK75Sfk"", """", """"]",[]
26,대전기차시대 연료독점기업 한국전력!,2021-01-21 15:53:40,조회 수 141,1,0,https://stocker.kr/stock_discuss/78694/page/26,"[""지금 한전이 굉장히 저평가 되어 있습니다."", ""하지만 전기차 시대가오면 모두 주유소가 아닌"", ""한전에 연료비를 지급하게 됩니다."", ""빨리사세요들^^ㅋㅋ""]",[]
26,광동제약도 결국 제 예상대로 1만원 이탈했네요.,2021-01-20 20:22:45,조회 수 103,0,0,https://stocker.kr/stock_discuss/78657/page/26,"[""나름 중수라고는 생각하는데 댓글 달아주시면 고수님들의 고견도 새겨듣겠습니다."", """", ""https://hellotalk.tistory.com/347"", """", """", """", ""혹시 주주님들 계시면 의견부탁드려요. :)"", """"]",[]
26,주식 최소 10배이상 오른 종목들....,2021-01-16 21:00:18,조회 수 455,1,0,https://stocker.kr/stock_discuss/78015/page/26,"[""https://www.youtube.com/watch?v=ZWHnQ7vnD-0"", """", """", """", ""최소 10배 ㅎㄷㄷ""]",[]
26,엘비세미콘은 조정시 매수 가능,2021-01-15 22:23:06,조회 수 74,0,0,https://stocker.kr/stock_discuss/77892/page/26,"[""조정줄때마다 매수 가능합니다"", ""반도체주 올해 기대됩니다""]",[]
26,바이두 기업분석,2021-01-13 15:26:36,조회 수 194,1,0,https://stocker.kr/stock_discuss/77755/page/26,"[""https://donstop.tistory.com/25"", """", """", """", ""바이두 기업분석 인데 괜찮은거 같은데요?""]",[]
26,삼성전자 떡상함다!,2021-01-13 15:25:35,조회 수 387,1,0,https://stocker.kr/stock_discuss/77751/page/26,"[""https://donstop.tistory.com/24"", """", """", """", ""삼성전자가 오를 수 밖에 없는 이유!""]",[]
27,제2의 비트코인 가상부동산 구입. 선점하기! earth2.io,2021-01-12 20:46:02,조회 수 171,0,0,https://stocker.kr/stock_discuss/77670/page/27,"[""https://youtu.be/JrLK-nudQcw"", """", """", ""설명이나 방법은 위영상으로 보시고"", ""할인코드 입력 후 땅을 사면 5% 할인됩니다."", ""UAQOJ2YEF3"", ""https://earth2.io/"", """", """", """"]",[]
27,미래에셋대우 평생 수수료우대.. 키움만 썼는데ㅠ,2021-01-12 15:36:02,조회 수 215,0,0,https://stocker.kr/stock_discuss/77664/page/27,"["""", ""이벤트 맨날 놓쳐가지구.. 아직까지 수수료 우대 못받고 매매하는 분들 계신지?"", """", ""그게 바로 접니당 ㅎㅎㅠ"", """", """", ""전에 키움증권에서 거래 하면 40달러 준다는거에 계좌개설 했었는데"", """", ""처음 하는거라 복잡하고 어려워서 거래 못하고 냅두다가"", """", ""기간이 따로 있는지도 모르고 기간 지나서 혜택 1도 못받고.."", """", """", ""그러다가 귀찮음을 무릎쓰고 갈아탔습니다 ㅎㅎㅎㅎㅎㅎ.."", """", ""찾아보니까 미래에셋대우 수수료이벤트 하고있더라구요!!"", """", ""국내주식(평생우대) + 해외주식(0.07%)"", """", ""계좌개설시 10달러 + 해외주식거래시 40달러"", """", ""이번 미래에셋이벤트는 기간도 길고 조건도 안까다로운 것 같아서"", """", ""신규 투자자분들한테도 좋을 것 같아용 ㅎㅎ"", """", ""특히 국내주식 평생우대 이거 하나만 해도 개설 잘하신거!!"", """", ""글구 키움보다 어플 보기두 편하구용~"", """", ""다들 끝나기전에 얼른얼른 계좌개설 하세용 ㅎㅎ"", """", """", """", ""그리고 지금 보니까 미장 실시간 시세 보는거도 누구나 무료랍니다!!"", """", ""전 이게 진짜 대박인듯ㅋㅋㅋ"", """", """", """", """", ""저도 이참에 드디어 키움에서 옮겨버렸어용 10달러 일단 이득!!ㅎㅎ 참고하세요!"", """", """"]",[]
27,주식 관련해서 도움 받고 싶으신 분들 읽어주세요,2021-01-11 15:59:14,조회 수 155,0,0,https://stocker.kr/stock_discuss/77555/page/27,"[""12월 촬영본입니다. 2차전지 관련주, 자율주행 관련주 전부 예상 적중했습니다."", ""<<https://www.youtube.com/watch?v=bPneM1i73aE >>"", """", """", """", ""전문가가 직접 진행하는 대응반"", ""언제까지 손실보는 매매 하실겁니까?"", ""배너 번호 말고 여기로 연락주시면 되겠습니다."", ""<< asq.kr/99diozf2BcgsDC >>"", """", ""<1월달 성적>"", ""한진칼: 13.33% (추천가: 60,000원) 보유中"", ""한라홀딩스: 29.23% (추천가: 38,000원) 보유中"", ""한화솔루션: 23.73% (추천가: 45,900원) 보유中"", ""씨에스윈드: 25.49% (추천가: 151,500원) 수익실현"", ""SK이노베이션: 47.42% (추천가: 203,500원) 보유中"", ""코스모화학: 29.62% (추천가: 9,190원) 수익실현"", ""텔레칩스: 48.33% (추천가: 12,000원) 수익실현"", ""한온시스템: 24.82% (추천가: 15,500원) 수익실현"", ""만도: 61.61% (추천가: 55,000원) 수익실현"", ""한컴MDS: 19.23% (추천가: 13,000원) 보유中"", ""모바일어플라이언스: 7.57% (추천가: 5150원) 수익실현"", ""SFA반도체: 3.27% (추천가: 5,500)"", """"]",[]
27,세계부자 머스트 등극,2021-01-08 21:49:23,조회 수 158,1,0,https://stocker.kr/stock_discuss/77258/page/27,"[""https://youtu.be/gRnw8lKFXks"", """", """"]",[]
